sample_rank,repo_name,item_type,number,event_source,event_type,event_id,created_at,actor_login,actor_github_type,author_association,actor_initial_class,performed_via_github_app,ai_disclosure_candidate,ai_disclosure_evidence,review_state,commit_sha,commit_author_login,commit_committer_login,collected_at
3,pytorch/pytorch,pull_request,186012,pull_review_comment,review_commented,3345125621,2026-06-02T23:53:48Z,jeanschmidt,User,CONTRIBUTOR,human_account,,no,,,c7b15a8ba688266e925894f2d4ea3736f4050341,,,2026-08-30T17:15:00.972504+00:00
3,pytorch/pytorch,pull_request,186012,pull_review_comment,review_commented,3345127460,2026-06-02T23:54:27Z,jeanschmidt,User,CONTRIBUTOR,human_account,,no,,,e4051e5c3a78417372963b75dc60d4447996bca7,,,2026-08-30T17:15:00.972504+00:00
3,pytorch/pytorch,pull_request,186012,pull_review_comment,review_commented,3345128463,2026-06-02T23:54:49Z,huydhn,User,CONTRIBUTOR,human_account,,no,,,c7b15a8ba688266e925894f2d4ea3736f4050341,,,2026-08-30T17:15:00.972504+00:00
3,pytorch/pytorch,pull_request,186012,pull_review_comment,review_commented,3345130344,2026-06-02T23:55:25Z,huydhn,User,CONTRIBUTOR,human_account,,no,,,c7b15a8ba688266e925894f2d4ea3736f4050341,,,2026-08-30T17:15:00.972504+00:00
3,pytorch/pytorch,pull_request,186012,pull_review_comment,review_commented,3345130486,2026-06-02T23:55:28Z,jeanschmidt,User,CONTRIBUTOR,human_account,,no,,,c7b15a8ba688266e925894f2d4ea3736f4050341,,,2026-08-30T17:15:00.972504+00:00
3,pytorch/pytorch,pull_request,186012,pull_review_comment,review_commented,3345131164,2026-06-02T23:55:41Z,huydhn,User,CONTRIBUTOR,human_account,,no,,,c7b15a8ba688266e925894f2d4ea3736f4050341,,,2026-08-30T17:15:00.972504+00:00
3,pytorch/pytorch,pull_request,186012,pull_review_comment,review_commented,3345146849,2026-06-03T00:01:14Z,huydhn,User,CONTRIBUTOR,human_account,,no,,,e4051e5c3a78417372963b75dc60d4447996bca7,,,2026-08-30T17:15:00.972504+00:00
3,pytorch/pytorch,pull_request,186012,pull_review_comment,review_commented,3345150486,2026-06-03T00:02:39Z,huydhn,User,CONTRIBUTOR,human_account,,no,,,c7b15a8ba688266e925894f2d4ea3736f4050341,,,2026-08-30T17:15:00.972504+00:00
3,pytorch/pytorch,pull_request,186012,pull_review_comment,review_commented,3345155197,2026-06-03T00:04:16Z,malfet,User,COLLABORATOR,human_account,,no,,,c7b15a8ba688266e925894f2d4ea3736f4050341,,,2026-08-30T17:15:00.972504+00:00
3,pytorch/pytorch,pull_request,186012,pull_review_comment,review_commented,3345156535,2026-06-03T00:04:43Z,malfet,User,COLLABORATOR,human_account,,no,,,e4051e5c3a78417372963b75dc60d4447996bca7,,,2026-08-30T17:15:00.972504+00:00
3,pytorch/pytorch,pull_request,186012,pull_review_comment,review_commented,3345159955,2026-06-03T00:05:56Z,malfet,User,COLLABORATOR,human_account,,no,,,c7b15a8ba688266e925894f2d4ea3736f4050341,,,2026-08-30T17:15:00.972504+00:00
3,pytorch/pytorch,pull_request,186012,pull_review_comment,review_commented,3345160712,2026-06-03T00:06:10Z,malfet,User,COLLABORATOR,human_account,,no,,,c7b15a8ba688266e925894f2d4ea3736f4050341,,,2026-08-30T17:15:00.972504+00:00
3,pytorch/pytorch,pull_request,186012,pull_review_comment,review_commented,3345162352,2026-06-03T00:06:48Z,malfet,User,COLLABORATOR,human_account,,no,,,c7b15a8ba688266e925894f2d4ea3736f4050341,,,2026-08-30T17:15:00.972504+00:00
3,pytorch/pytorch,pull_request,186012,pull_review_comment,review_commented,3345163082,2026-06-03T00:07:06Z,malfet,User,COLLABORATOR,human_account,,no,,,e4051e5c3a78417372963b75dc60d4447996bca7,,,2026-08-30T17:15:00.972504+00:00
3,pytorch/pytorch,pull_request,186012,pull_review_comment,review_commented,3345164266,2026-06-03T00:07:35Z,malfet,User,COLLABORATOR,human_account,,no,,,c7b15a8ba688266e925894f2d4ea3736f4050341,,,2026-08-30T17:15:00.972504+00:00
3,pytorch/pytorch,pull_request,186012,pull_review_comment,review_commented,3345243239,2026-06-03T00:27:43Z,huydhn,User,CONTRIBUTOR,human_account,,no,,,f875f5bf622739c39f2b71989463cea892102494,,,2026-08-30T17:15:00.972504+00:00
3,pytorch/pytorch,pull_request,186012,pull_review_comment,review_commented,3345246684,2026-06-03T00:29:08Z,huydhn,User,CONTRIBUTOR,human_account,,no,,,f875f5bf622739c39f2b71989463cea892102494,,,2026-08-30T17:15:00.972504+00:00
3,pytorch/pytorch,pull_request,186012,pull_review_comment,review_commented,3345248468,2026-06-03T00:29:54Z,huydhn,User,CONTRIBUTOR,human_account,,no,,,f875f5bf622739c39f2b71989463cea892102494,,,2026-08-30T17:15:00.972504+00:00
